Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Clearance Code desc
B16-47294,11/26/2016,14:43:09,November,Saturday,VANDALISM NP,3100 S WALNUT STREET PIKE; B146,LB336,BPD,REPORT NEEDED
B16-47175,11/25/2016,12:49:17,November,Friday,VANDALISM NP,503 S MULLER PKWY; APT 314,LB404,BPD,REPORT NEEDED
B16-47154,11/25/2016,9:18:31,November,Friday,VANDALISM NP,W 11TH ST & N ADAMS ST,LB517,BPD,NO REPORT NEEDED
B16-47147,11/25/2016,1:10:59,November,Friday,VANDALISM NP,1600 N WILLIS DR; LOT 43,LB513,BPD,NO REPORT NEEDED
B16-47097,11/24/2016,4:07:24,November,Thursday,VANDALISM NP,610 S WASHINGTON ST; APT A,LB301,BPD,REPORT NEEDED
B16-47048,11/23/2016,19:41:45,November,Wednesday,VANDALISM NP,3400 S SARE RD; APT 1010,LB331,BPD,REPORT NEEDED
B16-46992,11/23/2016,11:59:31,November,Wednesday,VANDALISM NP,901 S WALNUT ST,LB314,BPD,REPORT NEEDED
B16-46990,11/23/2016,11:08:06,November,Wednesday,VANDALISM NP,3400 S SARE RD; APT 1010,LB331,BPD,NO REPORT NEEDED
B16-46986,11/23/2016,9:31:49,November,Wednesday,VANDALISM NP,N OLD STATE ROAD 37 & N DUNN ST,LB201,BPD,NO REPORT NEEDED
B16-46879,11/22/2016,11:10:35,November,Tuesday,VANDALISM NP,4427 W HEATHERWOOD LN,LB428,BPD,REPORT NEEDED
B16-46866,11/22/2016,6:33:01,November,Tuesday,VANDALISM NP,888 S AUTO MALL RD;IU HEALTH PAIN CENTER,LB310,BPD,REPORT NEEDED
B16-46602,11/19/2016,16:49:45,November,Saturday,VANDALISM NP,3115 E STRATUM WAY; APT 14,LB310,BPD,REPORT NEEDED
B16-46593,11/19/2016,14:51:40,November,Saturday,VANDALISM NP,3507 S VIOLET LN,LB428,BPD,REPORT NEEDED
B16-46590,11/19/2016,14:24:13,November,Saturday,VANDALISM NP,807 S MADISON ST,LB409,BPD,REPORT NEEDED
B16-46583,11/19/2016,13:36:36,November,Saturday,VANDALISM NP,2440 S HENDERSON ST; APT 309,LB327,BPD,REPORT NEEDED
B16-46535,11/19/2016,3:11:19,November,Saturday,VANDALISM NP,2443 S WALNUT STREET PIKE; PIZZA X SOUTH,LB327,BPD,NO REPORT NEEDED
B16-46480,11/18/2016,17:02:38,November,Friday,VANDALISM NP,534 S RONSON ST,LB406,BPD,REPORT NEEDED
B16-46447,11/18/2016,13:31:01,November,Friday,VANDALISM NP,1025 W ACUFF RD; COOK MEDICAL INC,LB503,BPD,NO REPORT NEEDED
B16-46424,11/18/2016,10:40:42,November,Friday,VANDALISM NP,S HENDERSON ST & E GRIMES LN,LB313,BPD,NO REPORT NEEDED
B16-46423,11/18/2016,9:43:16,November,Friday,VANDALISM NP,1117 N COLLEGE AVE,LB519,BPD,NO REPORT NEEDED
B16-46159,11/16/2016,15:12:54,November,Wednesday,VANDALISM NP,2486 S WINSLOW CT,LB326,BPD,REPORT NEEDED
B16-46117,11/16/2016,9:15:23,November,Wednesday,VANDALISM NP,804 N COLLEGE AVE; INARI INFORMATION SERVICES,LB519,BPD,NO REPORT NEEDED
B16-46107,11/16/2016,8:15:50,November,Wednesday,VANDALISM NP,804 N COLLEGE AVE; INARI INFORMATION SERVICES,LB519,BPD,NO REPORT NEEDED
B16-46015,11/15/2016,16:38:19,November,Tuesday,VANDALISM NP,2107 S ROCKPORT RD,LB420,BPD,REPORT NEEDED
B16-45956,11/15/2016,8:13:11,November,Tuesday,VANDALISM NP,318 N WALNUT ST; 7TH AND WALNUT STREET PARKING GARAGE,LB102,BPD,NO REPORT NEEDED
B16-45872,11/14/2016,14:47:41,November,Monday,VANDALISM NP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,REPORT NEEDED
B16-45817,11/14/2016,6:41:55,November,Monday,VANDALISM NP,921 W GRAHAM DR; 1/2,LB423,BPD,REPORT NEEDED
B16-45765,11/13/2016,16:11:23,November,Sunday,VANDALISM NP,219 E KENLER DR,LB201,BPD,REPORT NEEDED
B16-45748,11/13/2016,14:48:49,November,Sunday,VANDALISM NP,1341 W COUNTRYSIDE LN,LB424,BPD,REPORT NEEDED
B16-45734,11/13/2016,13:00:24,November,Sunday,VANDALISM NP,321 N WASHINGTON ST,LB102,BPD,REPORT NEEDED
B16-45732,11/13/2016,12:48:45,November,Sunday,VANDALISM NP,3402 W SPRUCE DR,LB417,BPD,REPORT NEEDED
B16-45673,11/13/2016,0:05:19,November,Sunday,VANDALISM NP,1600 N WILLIS DR; LOT #73,LB513,BPD,REPORT NEEDED
B16-45671,11/12/2016,23:39:42,November,Saturday,VANDALISM NP,3233 N RAMBLE RD W,LB201,BPD,REPORT NEEDED
B16-45668,11/12/2016,22:53:52,November,Saturday,VANDALISM NP,3043 N RAMBLE RD W,LB201,BPD,REPORT NEEDED
B16-45641,11/12/2016,20:32:31,November,Saturday,VANDALISM NP,401 E 4TH ST; VINTAGE WAREHOUSE,LB104,BPD,NO REPORT NEEDED
B16-45625,11/12/2016,18:50:23,November,Saturday,VANDALISM NP,320 N JACOB DR; OLIVE GARDEN,LB523,BPD,REPORT NEEDED
B16-45622,11/12/2016,18:20:52,November,Saturday,VANDALISM NP,302 N WALNUT ST; SCOTTYS BREWHOUSE PARKING GARAGE,LB102,BPD,NO REPORT NEEDED
B16-45615,11/12/2016,17:32:05,November,Saturday,VANDALISM NP,611 N FESS AVE,LB214,BPD,REPORT NEEDED
B16-45556,11/12/2016,10:24:07,November,Saturday,VANDALISM NP,627 N MORTON ST;DEMOCRATIC HEADQUARTERS,LB519,BPD,REPORT NEEDED
B16-45552,11/12/2016,8:51:18,November,Saturday,VANDALISM NP,501 N WALNUT ST,LB101,BPD,REPORT NEEDED
B16-45450,11/11/2016,15:56:19,November,Friday,VANDALISM NP,214 E 11TH ST,LB213,BPD,REPORT NEEDED
B16-45441,11/11/2016,14:32:04,November,Friday,VANDALISM NP,507 S MULLER PKWY,LB404,BPD,REPORT NEEDED
B16-45416,11/11/2016,11:43:22,November,Friday,VANDALISM NP,710 N WOODBRIDGE DR,LB216,BPD,NO REPORT NEEDED
B16-45394,11/11/2016,8:47:37,November,Friday,VANDALISM NP,2635 E 2ND ST; APT 1,LB304,BPD,REPORT NEEDED
B16-45391,11/11/2016,8:27:50,November,Friday,VANDALISM NP,500 S BASSWOOD DR; APT B,LB404,BPD,REPORT NEEDED
B16-45402,11/11/2016,8:25:44,November,Friday,VANDALISM NP,CLARIZZ & WILMINGTON,LB305,BPD,REPORT NEEDED
B16-45386,11/11/2016,8:01:07,November,Friday,VANDALISM NP,345 S CURRY PIKE,LB403,BPD,REPORT NEEDED
B16-45387,11/11/2016,7:56:38,November,Friday,VANDALISM NP,BLT 143 MARKER MORAVEC-10TH,LB518,BPD,NO REPORT NEEDED
B16-45347,11/10/2016,23:10:48,November,Thursday,VANDALISM NP,1781 S PARK AVE,LB316,BPD,NO REPORT NEEDED
B16-45318,11/10/2016,19:11:08,November,Thursday,VANDALISM NP,300 S WILMINGTON CT; WILMINGTON COURT CONDOS,LB305,BPD,NO REPORT NEEDED
B16-45288,11/10/2016,15:06:38,November,Thursday,VANDALISM NP,1150 S CLARIZZ BLVD; APT L-145,LB310,BPD,REPORT NEEDED
B16-45282,11/10/2016,13:16:28,November,Thursday,VANDALISM NP,2315 S BRANDON CT,LB326,BPD,REPORT NEEDED
B16-45273,11/10/2016,13:08:06,November,Thursday,VANDALISM NP,S WASHINGTON ST & E 2ND ST,LB104,BPD,REPORT NEEDED
B16-45237,11/10/2016,4:52:42,November,Thursday,VANDALISM NP,1602 S WALNUT ST; FAST MAX; SUNOCO,LB421,BPD,REPORT NEEDED
B16-45208,11/9/2016,21:25:50,November,Wednesday,VANDALISM NP,3132 N VALLEYVIEW DR,LB507,BPD,REPORT NEEDED
B16-45145,11/9/2016,13:12:14,November,Wednesday,VANDALISM NP,3861 E BARRINGTON DR; APT H,LB217,BPD,REPORT NEEDED
B16-45112,11/9/2016,6:38:33,November,Wednesday,VANDALISM NP,1401 W COUNTRYSIDE LN,LB424,BPD,REPORT NEEDED
B16-45041,11/8/2016,16:40:10,November,Tuesday,VANDALISM NP,121 W HOOSIER ST,LB433,BPD,NO REPORT NEEDED
B16-44992,11/8/2016,10:37:38,November,Tuesday,VANDALISM NP,4318 E CRICKET KNL,LB308,BPD,REPORT NEEDED
B16-44862,11/7/2016,13:29:37,November,Monday,VANDALISM NP,121 W PINEWOOD DR,LB433,BPD,NO REPORT NEEDED
B16-44858,11/7/2016,13:20:57,November,Monday,VANDALISM NP,819 S BRIGHTON CRST,LB307,BPD,REPORT NEEDED
B16-44840,11/7/2016,10:37:35,November,Monday,VANDALISM NP,315 E WINSLOW RD,LB326,BPD,REPORT NEEDED
B16-44833,11/7/2016,9:48:38,November,Monday,VANDALISM NP,318 N DUNN ST,LB102,BPD,REPORT NEEDED
B16-44620,11/5/2016,12:32:33,November,Saturday,VANDALISM NP,450 E VARSITY LN,LB212,BPD,NO REPORT NEEDED
B16-44599,11/5/2016,7:55:15,November,Saturday,VANDALISM NP,200 S HERITAGE RD,LB220,BPD,NO REPORT NEEDED
B16-44482,11/4/2016,13:20:53,November,Friday,VANDALISM NP,400 E 2ND ST; APT 1,LB301,BPD,REPORT NEEDED
B16-44405,11/3/2016,22:43:34,November,Thursday,VANDALISM NP,2117 S HIGH ST,LB324,BPD,REPORT NEEDED
B16-44352,11/3/2016,16:21:42,November,Thursday,VANDALISM NP,1600 E 2ND ST,LB303,BPD,NO REPORT NEEDED
B16-44341,11/3/2016,15:38:27,November,Thursday,VANDALISM NP,1031 W 6TH ST,LB520,BPD,REPORT NEEDED
B16-44288,11/3/2016,7:52:05,November,Thursday,VANDALISM NP,308 W 6TH ST,LB101,BPD,REPORT NEEDED
B16-44260,11/3/2016,0:10:22,November,Thursday,VANDALISM NP,310 W 12TH ST; PARK ON MORTON PARKING GARAGE,LB519,BPD,NO REPORT NEEDED
B16-44226,11/2/2016,18:56:31,November,Wednesday,VANDALISM NP,4430 E ELOUISE AVE,LB219,BPD,REPORT NEEDED
B16-44213,11/2/2016,17:28:59,November,Wednesday,VANDALISM NP,625 W 7TH ST,LB520,BPD,REPORT NEEDED
B16-44043,11/1/2016,15:55:31,November,Tuesday,VANDALISM NP,454 S WESTPLEX AVE; UNIT 111,LB406,BPD,NO REPORT NEEDED
B16-44020,11/1/2016,15:37:55,November,Tuesday,VANDALISM NP,3218 S ACADIA CT,LB329,BPD,REPORT NEEDED
B16-43990,11/1/2016,12:54:25,November,Tuesday,VANDALISM NP,3508 S VIOLET LN,LB428,BPD,REPORT NEEDED
B16-43982,11/1/2016,10:49:00,November,Tuesday,VANDALISM NP,N GRANT ST & E 6TH ST,LB102,BPD,REPORT NEEDED
B16-43923,10/31/2016,23:40:24,October,Monday,VANDALISM NP,601 N COLLEGE AVE,LB519,BPD,REPORT NEEDED
B16-43794,10/31/2016,8:29:24,October,Monday,VANDALISM NP,401 S VILLAGE CT,LB402,BPD,REPORT NEEDED
B16-43754,10/30/2016,21:44:00,October,Sunday,VANDALISM NP,1004 W COUNTRY CLUB DR; APT 33,LB423,BPD,REPORT NEEDED
B16-43729,10/30/2016,18:00:04,October,Sunday,VANDALISM NP,524 S BASSWOOD DR; APT D,LB404,BPD,REPORT NEEDED
B16-43727,10/30/2016,17:52:10,October,Sunday,VANDALISM NP,11TH & COLLEGE; 8TH & COLLEGE,LB519,BPD,NO REPORT NEEDED
B16-43703,10/30/2016,14:01:04,October,Sunday,VANDALISM NP,723 E OLDE MILL CIR,LB326,BPD,REPORT NEEDED
B16-43691,10/30/2016,12:59:23,October,Sunday,VANDALISM NP,621 S PARK RIDGE RD,LB307,BPD,REPORT NEEDED
B16-43701,10/30/2016,12:27:53,October,Sunday,VANDALISM NP,901 N MAPLE ST,LB518,BPD,NO REPORT NEEDED
B16-43634,10/30/2016,2:37:17,October,Sunday,VANDALISM NP,3100 S WALNUT STREET PIKE; APT 147,LB336,BPD,NO REPORT NEEDED
B16-43544,10/29/2016,19:39:39,October,Saturday,VANDALISM NP,310 E 10TH ST,LB102,BPD,REPORT NEEDED
B16-43520,10/29/2016,16:41:45,October,Saturday,VANDALISM NP,238 N SMITH RD; APT 9,LB219,BPD,REPORT NEEDED
B16-43475,10/29/2016,11:54:45,October,Saturday,VANDALISM NP,1800 N WALNUT ST; MOTEL 6; RM 110,LB212,BPD,NO REPORT NEEDED
B16-43343,10/28/2016,16:37:07,October,Friday,VANDALISM NP,1500 W 15TH ST; SCCAP OFFICE,LB517,BPD,REPORT NEEDED
B16-43296,10/28/2016,11:28:09,October,Friday,VANDALISM NP,216 E COTTAGE GROVE AVE,LB213,BPD,REPORT NEEDED
B16-43284,10/28/2016,9:25:57,October,Friday,VANDALISM NP,3100 S WALNUT STREET PIKE,LB336,BPD,REPORT NEEDED
B16-43280,10/28/2016,9:06:03,October,Friday,VANDALISM NP,1025 E MAXWELL LN,LB302,BPD,NO REPORT NEEDED
B16-43242,10/28/2016,1:18:24,October,Friday,VANDALISM NP,2315 S ROCKPORT RD; APT H,LB423,BPD,NO REPORT NEEDED
B16-43125,10/27/2016,10:01:10,October,Thursday,VANDALISM NP,302 N WASHINGTON ST; THE MANOR,LB102,BPD,REPORT NEEDED
B16-43109,10/27/2016,7:56:36,October,Thursday,VANDALISM NP,4101 E 3RD ST; COMFORT KEEPERS,LB219,BPD,REPORT NEEDED
B16-43091,10/27/2016,1:41:02,October,Thursday,VANDALISM NP,1103 W 10TH ST,LB521,BPD,REPORT NEEDED
B16-43087,10/27/2016,1:03:17,October,Thursday,VANDALISM NP,2500 S ROCKPORT RD; APT 2408,LB424,BPD,REPORT NEEDED
B16-42985,10/26/2016,13:29:48,October,Wednesday,VANDALISM NP,431 S VILLAGE CT,LB402,BPD,REPORT NEEDED
B16-42981,10/26/2016,12:47:30,October,Wednesday,VANDALISM NP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,REPORT NEEDED
B16-42836,10/25/2016,13:21:45,October,Tuesday,VANDALISM NP,816 S LINCOLN ST,LB314,BPD,NO REPORT NEEDED
B16-42811,10/25/2016,8:58:18,October,Tuesday,VANDALISM NP,3939 W ROLL AVE; APT 9,LB416,BPD,REPORT NEEDED
B16-42790,10/25/2016,3:21:48,October,Tuesday,VANDALISM NP,3330 S OAKLAWN CIR,LB331,BPD,REPORT NEEDED
B16-42789,10/25/2016,2:59:58,October,Tuesday,VANDALISM NP,521 S PARK AVE,LB302,BPD,REPORT NEEDED
B16-42756,10/24/2016,20:35:23,October,Monday,VANDALISM NP,2304 S ROGERS ST; LOT 35,LB423,BPD,NO REPORT NEEDED
B16-42732,10/24/2016,18:11:03,October,Monday,VANDALISM NP,923 S WALNUT ST,LB314,BPD,NO REPORT NEEDED
B16-42686,10/24/2016,13:06:53,October,Monday,VANDALISM NP,220 N MORTON ST; MORTON STREET PARKING GARAGE,LB101,BPD,REPORT NEEDED
B16-42682,10/24/2016,12:41:02,October,Monday,VANDALISM NP,219 E 7TH ST,LB102,BPD,NO REPORT NEEDED
B16-42664,10/24/2016,10:15:32,October,Monday,VANDALISM NP,1105 E JAMIE LN,LB334,BPD,NO REPORT NEEDED
B16-42478,10/22/2016,21:13:03,October,Saturday,VANDALISM NP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,REPORT NEEDED
B16-42208,10/20/2016,22:11:20,October,Thursday,VANDALISM NP,1722 N WALNUT ST; AMERICAS BEST VALUE INN,LB212,BPD,NO REPORT NEEDED
B16-41964,10/19/2016,10:11:49,October,Wednesday,VANDALISM NP,500 S MULLER PKWY; VILLAGE AT MULLER PARK,LB404,BPD,REPORT NEEDED
B16-41950,10/19/2016,7:27:26,October,Wednesday,VANDALISM NP,803 N MONROE ST; BOYS AND GIRLS CLUB ADMINISTRATIVE CENTER,LB517,BPD,REPORT NEEDED
B16-41826,10/18/2016,12:59:07,October,Tuesday,VANDALISM NP,1184 E REGENCY DR,LB329,BPD,NO REPORT NEEDED
B16-41785,10/18/2016,7:45:08,October,Tuesday,VANDALISM NP,1007 N SUMMIT ST; HOUSING AUTHORITY,LB517,BPD,NO REPORT NEEDED
B16-41676,10/17/2016,10:34:11,October,Monday,VANDALISM NP,2378 E WINDING BROOK CIR,LB324,BPD,REPORT NEEDED
B16-41670,10/17/2016,9:53:43,October,Monday,VANDALISM NP,219 E 7TH ST,LB102,BPD,REPORT NEEDED
B16-41666,10/17/2016,9:27:27,October,Monday,VANDALISM NP,201 N MORTON ST; CASA,LB101,BPD,NO REPORT NEEDED
B16-41625,10/16/2016,20:11:09,October,Sunday,VANDALISM NP,3310 S ACADIA CT,LB329,BPD,REPORT NEEDED
B16-41612,10/16/2016,18:42:23,October,Sunday,VANDALISM NP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,REPORT NEEDED
B16-41613,10/16/2016,18:28:04,October,Sunday,VANDALISM NP,220 W 14TH ST,LB519,BPD,REPORT NEEDED
B16-41603,10/16/2016,17:59:01,October,Sunday,VANDALISM NP,S LARKSPUR LN & W ALLEN ST,LB413,BPD,NO REPORT NEEDED
B16-41558,10/16/2016,10:40:27,October,Sunday,VANDALISM NP,E 14TH ST & N WASHINGTON ST,LB213,BPD,REPORT NEEDED
B16-41473,10/15/2016,22:24:13,October,Saturday,VANDALISM NP,3330 S OAKLAWN CIR,LB331,BPD,NO REPORT NEEDED
B16-41369,10/15/2016,12:04:49,October,Saturday,VANDALISM NP,814 N OOLITIC DR,LB517,BPD,REPORT NEEDED
B16-41342,10/15/2016,9:09:01,October,Saturday,VANDALISM NP,226 S COLLEGE AVE,LB103,BPD,REPORT NEEDED
B16-41188,10/14/2016,8:34:48,October,Friday,VANDALISM NP,3537 S ROXBURY CIR,LB329,BPD,REPORT NEEDED
B16-41096,10/13/2016,16:43:22,October,Thursday,VANDALISM NP,408 E 4TH ST; 4TH STREET INTERNATIONAL MARKET,LB104,BPD,NO REPORT NEEDED
B16-41052,10/13/2016,10:47:20,October,Thursday,VANDALISM NP,335 S COLLEGE AVE; OLD DEMOCRATIC HOUSE,LB103,BPD,REPORT NEEDED
B16-40933,10/12/2016,13:57:17,October,Wednesday,VANDALISM NP,525 N CABOT CT,LB219,BPD,NO REPORT NEEDED
B16-40898,10/12/2016,8:44:28,October,Wednesday,VANDALISM NP,3951 S JAMIE LN,LB334,BPD,REPORT NEEDED
B16-40856,10/11/2016,22:31:52,October,Tuesday,VANDALISM NP,612 S FESS AVE; APT 12,LB302,BPD,REPORT NEEDED
B16-40830,10/11/2016,18:41:42,October,Tuesday,VANDALISM NP,519 S PARK AVE,LB302,BPD,REPORT NEEDED
B16-40818,10/11/2016,17:32:18,October,Tuesday,VANDALISM NP,2378 E WINDING BROOK CIR,LB324,BPD,REPORT NEEDED
B16-40825,10/11/2016,16:41:18,October,Tuesday,VANDALISM NP,2701 E 3RD ST; CVS PHARMACY EAST 3RD ST,LB221,BPD,REPORT NEEDED
B16-40805,10/11/2016,16:15:26,October,Tuesday,VANDALISM NP,433 W HOOSIER COURT AVE,LB513,BPD,REPORT NEEDED
B16-40778,10/11/2016,12:03:11,October,Tuesday,VANDALISM NP,3333 E 3RD ST; ROYAL VW NISSAN,LB221,BPD,REPORT NEEDED
B16-40771,10/11/2016,10:36:13,October,Tuesday,VANDALISM NP,3043 N RAMBLE RD W,LB201,BPD,REPORT NEEDED
B16-40769,10/11/2016,10:04:14,October,Tuesday,VANDALISM NP,3233 N RAMBLE RD W,LB201,BPD,REPORT NEEDED
B16-40723,10/10/2016,23:34:11,October,Monday,VANDALISM NP,801 W ROSEWOOD DR,LB504,BPD,NO REPORT NEEDED
B16-40708,10/10/2016,21:24:45,October,Monday,VANDALISM NP,3068 E 3RD ST; MACYS,LB305,BPD,REPORT NEEDED
B16-40704,10/10/2016,20:38:25,October,Monday,VANDALISM NP,S GRANT ST & E 3RD ST,LB104,BPD,REPORT NEEDED
B16-40694,10/10/2016,18:40:10,October,Monday,VANDALISM NP,504 E 9TH ST; APT B,LB102,BPD,REPORT NEEDED
B16-40662,10/10/2016,15:30:47,October,Monday,VANDALISM NP,2966 E 3RD ST; TARGET,LB305,BPD,REPORT NEEDED
B16-40634,10/10/2016,13:05:24,October,Monday,VANDALISM NP,310 N JOHNSON AVE; VALHALLA MEMORY GARDENS,LB522,BPD,REPORT NEEDED
B16-40535,10/9/2016,13:42:06,October,Sunday,VANDALISM NP,250 S PETE ELLIS DR; PIZZA HUT EAST,LB221,BPD,REPORT NEEDED
B16-40413,10/8/2016,14:20:35,October,Saturday,VANDALISM NP,339 S LINCOLN ST,LB104,BPD,REPORT NEEDED
B16-40247,10/7/2016,14:12:55,October,Friday,VANDALISM NP,200 N MADISON ST,LB101,BPD,REPORT NEEDED
B16-40201,10/7/2016,9:11:22,October,Friday,VANDALISM NP,3411 N KINSER PIKE,LB507,BPD,NO REPORT NEEDED
B16-40196,10/7/2016,7:54:09,October,Friday,VANDALISM NP,410 E VERNON AVE,LB209,BPD,REPORT NEEDED
B16-40068,10/6/2016,11:51:07,October,Thursday,VANDALISM NP,1103 N JACKSON ST,LB518,BPD,NO REPORT NEEDED
B16-40042,10/6/2016,8:14:44,October,Thursday,VANDALISM NP,2851 N OLD STATE ROAD 37,LB506,BPD,REPORT NEEDED
B16-39875,10/5/2016,9:51:11,October,Wednesday,VANDALISM NP,318 N DUNN ST,LB102,BPD,REPORT NEEDED
B16-39777,10/4/2016,17:15:52,October,Tuesday,VANDALISM NP,724 S WASHINGTON ST,LB314,BPD,REPORT NEEDED
B16-39749,10/4/2016,15:25:32,October,Tuesday,VANDALISM NP,102 E KIRKWOOD AVE; THE UPTOWN CAFE,LB104,BPD,REPORT NEEDED
B16-39741,10/4/2016,14:38:27,October,Tuesday,VANDALISM NP,2500 S ROCKPORT RD; APT 1206,LB424,BPD,REPORT NEEDED
B16-39624,10/3/2016,18:26:10,October,Monday,VANDALISM NP,310 S COLLEGE AVE; COURTYARD BLOOMINGTON,LB103,BPD,NO REPORT NEEDED
B16-39557,10/3/2016,10:43:22,October,Monday,VANDALISM NP,328 S WALNUT ST; REMAX,LB103,BPD,REPORT NEEDED
B16-39555,10/3/2016,9:49:48,October,Monday,VANDALISM NP,422 E KIRKWOOD AVE; WHICH WICH SUPERIOR SANDWICHES,LB104,BPD,REPORT NEEDED
B16-39445,10/2/2016,12:39:03,October,Sunday,VANDALISM NP,2036 N WALNUT ST; APT B3,LB212,BPD,REPORT NEEDED
B16-39441,10/2/2016,11:38:57,October,Sunday,VANDALISM NP,2419 E 4TH ST,LB222,BPD,REPORT NEEDED
B16-39437,10/2/2016,10:54:37,October,Sunday,VANDALISM NP,N DUNN ST & E 12TH ST,LB214,BPD,REPORT NEEDED
B16-39428,10/2/2016,9:07:22,October,Sunday,VANDALISM NP,4437 E KINSER DR,LB218,BPD,REPORT NEEDED
B16-39418,10/2/2016,4:45:44,October,Sunday,VANDALISM NP,623 W SMITH AVE,LB409,BPD,REPORT NEEDED
B16-39296,10/1/2016,14:15:01,October,Saturday,VANDALISM NP,1005 E HUNTER AVE,LB302,BPD,REPORT NEEDED
B16-39290,10/1/2016,13:34:22,October,Saturday,VANDALISM NP,710 N MORTON ST; BPD LOBBY,LB519,BPD,NO REPORT NEEDED
B16-39283,10/1/2016,13:01:18,October,Saturday,VANDALISM NP,442 E MELROSE AVE,LB315,BPD,REPORT NEEDED
B16-39250,10/1/2016,6:56:20,October,Saturday,VANDALISM NP,400 E 2ND ST; APT 7,LB301,BPD,REPORT NEEDED
